Id,results
2735,128379.39088755035
2736,138875.46900334174
2737,117209.00984481198
2738,125664.37432062071
2739,154617.37492237362
2740,135566.9443054052
2741,146896.92108203273
2742,154065.7131497485
2743,166013.31632119487
2744,163095.52221788143
2745,130937.51345774622
2746,133235.97582559136
2747,136822.78317608504
2748,129984.66928492839
2749,127622.33361890432
2750,135571.78727969862
2751,134775.05004782983
2752,172432.39157261015
2753,158133.66466932412
2754,184158.3103942085
2755,140152.89770766208
2756,92875.92578235376
2757,134298.41149727994
2758,100172.94649918555
2759,150824.57194012214
2760,128082.59703277434
2761,138540.7307271601
2762,129295.94370391099
2763,192680.5834085695
2764,160842.98426220476
2765,276595.59740369796
2766,154335.0265433896
2767,116049.28416617948
2768,136199.82632873624
2769,143237.9128382147
2770,127745.22854474133
2771,104306.08902380036
2772,106453.61457072101
2773,168981.55492312746
2774,134187.22950833116
2775,106385.96070425517
2776,139093.74016930204
2777,146018.86563280787
2778,109100.83441454322
2779,118964.64445829381
2780,103405.92761712737
2781,100996.69617386117
2782,98004.06408001244
2783,109596.10863805213
2784,111784.15244987648
2785,143094.73030898126
2786,91993.1248222768
2787,123790.99528521142
2788,71218.42856279187
2789,161025.95275476703
2790,98515.97361221672
2791,160127.49394657125
2792,154980.5881638703
2793,161433.2251264177
2794,150248.0453107386
2795,122798.43983119456
2796,115652.76450241805
2797,165185.55961372214
2798,156419.06849157158
2799,156075.07010521504
2800,57538.47375347548
2801,141933.4435562357
2802,127793.61756097988
2803,156514.26421521493
2804,133024.69466875592
2805,91446.97289628965
2806,83246.67868870412
2807,166882.69955830942
2808,151343.826688661
2809,131311.0141655315
2810,125775.31188491994
2811,168895.2389486816
2812,167348.24613900666
2813,161147.13380461634
2814,157607.3075281533
2815,119680.72580753182
2816,204186.53601783188
2817,182309.4304696151
2818,132810.53397114493
2819,181199.1793031513
2820,138245.5591573149
2821,136661.8452522501
2822,169998.7357495958
2823,249715.00906922523
2824,180591.72336963628
2825,168114.99801319456
2826,131562.60643142473
2827,137952.67999049497
2828,227742.77759684133
2829,184965.1545186828
2830,239447.23682441542
2831,165411.0611072394
2832,261466.57494179968
2833,337162.86526641715
2834,231509.57902506847
2835,225457.9095954158
2836,189365.40952385703
2837,152809.53538340755
2838,139613.10347372646
2839,179035.67170686187
2840,208545.52433865287
2841,203491.94220746707
2842,234371.85753822475
2843,140788.8097668487
2844,170144.5527016174
2845,125009.25919716664
2846,207912.61543644266
2847,222450.52066627124
2848,199582.87741051952
2849,209531.7333058399
2850,273409.1504195102
2851,202881.23603245209
2852,235456.34179605905
2853,243572.70170930703
2854,137916.18910571886
2855,205350.66743284016
2856,195290.68341064532
2857,183623.61847842677
2858,202060.12566609014
2859,134219.83333654478
2860,146072.9470059094
2861,126954.46928871566
2862,196646.0909598063
2863,135973.5691415154
2864,230027.21178305807
2865,144887.85637212827
2866,137949.47105397913
2867,122299.72979138819
2868,145445.9885697887
2869,136685.29749320814
2870,146624.87053256674
2871,92801.4544858372
2872,106304.91703236518
2873,115756.7791163964
2874,131614.29385680796
2875,128071.71885001453
2876,161450.20371967167
2877,147307.23833758794
2878,163482.08381307597
2879,129713.0249783
2880,102867.3673555588
2881,136543.04944291746
2882,209098.9721465998
2883,206060.70615986065
2884,180995.5341237179
2885,192592.11649525992
2886,247588.95765466243
2887,129520.05083377303
2888,144512.9213843426
2889,86657.295342434
2890,72425.69215175246
2891,138899.81957387936
2892,86822.02899556879
2893,122685.55465810995
2894,133919.993504465
2895,324594.72318221425
2896,287171.6229164225
2897,200623.99263090087
2898,153680.71154567585
2899,200974.65502492408
2900,165297.19568182013
2901,201061.81194222014
2902,186475.85254283538
2903,309708.73825005436
2904,372104.9188972445
2905,163459.97560965212
2906,187891.8524682135
2907,109988.50971060275
2908,125089.57635256878
2909,154192.75178263508
2910,78785.51907963103
2911,89972.42568739495
2912,149849.76354823305
2913,106853.54042575145
2914,79130.07824548655
2915,81621.99791478792
2916,104570.13442547487
2917,172250.5463959545
2918,124999.0535010852
2919,215454.0768160962
