Id,results
2736,136216.70329614045
2737,122586.12139853896
2738,128844.99007225959
2739,146231.76045570654
2740,138189.9382229875
2741,140351.42228936838
2742,150533.6447205673
2743,165503.69633114027
2744,165990.5301715314
2745,140404.9524694068
2746,142500.98039104245
2747,150374.1478918252
2748,111559.88481696523
2749,127860.76752181831
2750,117228.49878997882
2751,135156.98363543503
2752,176053.63234024323
2753,159302.145527539
2754,234520.89486318003
2755,140127.1268294455
2756,91963.35839405135
2757,54817.28593774527
2758,80756.52328113667
2759,173199.5977215596
2760,130855.5748635653
2761,139815.0720707119
2762,136766.14398124037
2763,183300.63319530958
2764,138604.0482551024
2765,274999.4377115859
2766,136330.03653672352
2767,82164.20073163012
2768,129401.61952412027
2769,145525.85310709514
2770,133351.8673811454
2771,93854.22461483246
2772,96480.2572921488
2773,174574.9043559168
2774,160935.30840310283
2775,122713.57524769488
2776,145001.8377792485
2777,158505.7910498559
2778,118486.11170451404
2779,131496.65481783883
2780,101938.33027961865
2781,94787.09463050231
2782,97489.67066539024
2783,108206.09942891603
2784,128621.05892619994
2785,138246.933174038
2786,47650.56169459937
2787,122125.2863726026
2788,68186.82943328671
2789,164099.2168004966
2790,90927.26432111734
2791,95876.07450080678
2792,77941.98211917645
2793,157355.0320643663
2794,95210.363744212
2795,121715.80294086845
2796,98033.89036075832
2797,251020.37965893364
2798,119790.67802250446
2799,127120.38323120741
2800,63764.50468468215
2801,114439.12046478564
2802,129508.98854505099
2803,185635.01972662486
2804,126040.62854305995
2805,104900.38845742043
2806,70173.51288182256
2807,259018.3898862909
2808,154572.28940822944
2809,124420.86707558032
2810,126435.11348030172
2811,166779.15313714478
2812,178121.65671311613
2813,152794.44231009847
2814,157591.57463916266
2815,106714.54769136166
2816,229691.88190283687
2817,148822.9528952389
2818,130223.0247303668
2819,163077.8170558239
2820,135594.79948119042
2821,100268.34576907629
2822,169935.78900656934
2823,334980.75111960166
2824,184381.704989714
2825,149957.70511164088
2826,137865.81185286088
2827,131410.90691585085
2828,246313.53382995576
2829,209072.97696184032
2830,229451.7733515996
2831,183629.26952418187
2832,253213.80052375203
2833,320191.9093748814
2834,238740.64664552003
2835,227228.56283925
2836,196844.4464891694
2837,158145.3591931089
2838,149275.839247347
2839,165856.48563176175
2840,210094.26486147815
2841,201205.76782134446
2842,222387.59111773098
2843,153419.07923726892
2844,172386.7065404194
2845,125601.91435147487
2846,207517.33080869928
2847,216840.1477151596
2848,213171.78189159595
2849,197188.86695236983
2850,265590.1349347454
2851,207596.65321579683
2852,226167.17169527654
2853,226971.1279851011
2854,135311.06402273048
2855,205392.1968486576
2856,204100.710481655
2857,191118.71910508527
2858,211991.8716218268
2859,76698.01430528579
2860,139964.29633442723
2861,127187.07015161976
2862,179016.8018416396
2863,152093.75558675794
2864,258073.78313758658
2865,144243.4610650769
2866,129585.07684340901
2867,95617.43576650848
2868,91398.81063823789
2869,97098.18471560572
2870,100083.1888959386
2871,58706.35968842069
2872,36028.92399905008
2873,80841.16011920074
2874,150310.05401093318
2875,126275.89791719327
2876,157680.5513433457
2877,157011.61234513685
2878,158379.44781978513
2879,150770.51162416363
2880,107155.12290192224
2881,144130.12650260856
2882,204606.60543568144
2883,209287.26671636934
2884,182417.12242742526
2885,182367.56197906067
2886,258681.89616373545
2887,107982.55999056032
2888,144146.42315668674
2889,28600.374287468527
2890,80464.55448891284
2891,156944.24171901183
2892,5597.967781617452
2893,70057.28883177429
2894,9891.25080225864
2895,347836.1938215281
2896,288888.3087172868
2897,223501.357145128
2898,129621.21402436556
2899,205159.7929321692
2900,163528.84500422204
2901,224551.70791851953
2902,168645.16901892997
2903,315740.34856587194
2904,356501.6568537374
2905,58359.58002444185
2906,194309.8756053752
2907,104751.65358846044
2908,112461.18056536108
2909,127464.28574135774
2910,70151.1064807525
2911,72691.01017401522
2912,150951.53232521718
2913,73321.74553491609
2914,59748.42857393334
2915,80131.10624768646
2916,79585.33489709548
2917,179100.82236289667
2918,108846.32181644687
2919,221555.0689879464
